YBR049C	YOR122C
YBR049C	YOR128C
YBR049C	YOR148C
YBR049C	YOR149C
YBR049C	YOR150W
YBR049C	YOR187W
YBR049C	YOR271C
YBR049C	YOR272W
YBR049C	YOR287C
YBR049C	YOR335C
YBR049C	YOR336W
YBR049C	YPL180W
YBR049C	YPL182C
YBR049C	YPL204W
YBR049C	YPL206C
YBR049C	YPL231W
YBR049C	YPR025C
YBR049C	YPR026W
YBR049C	YPR052C
YBR049C	YPR053C
YBR049C	YPR055W
YBR049C	YPR067W
YBR049C	YPR074C
YBR049C	YPR076W
YBR049C	YPR099C
YBR049C	YPR101W
YBR049C	YPR119W
YBR049C	YPR163C
YBR049C	YPR164W
YBR049C	YPR181C
YBR049C	YPR182W
YBR083W	YAR010C
YBR083W	YAR014C
YBR083W	YAR015W
YBR083W	YBL016W
YBR083W	YBL017C
YBR083W	YBR012WA
YBR083W	YBR012WB
YBR083W	YBR040W
YBR083W	YBR082C
YBR083W	YCL027W
YBR083W	YCR089W
YBR083W	YCR107W
YBR083W	YDL126C
YBR083W	YDL127W
YBR083W	YDR098CA
YBR083W	YDR098CB
YBR083W	YDR180W
YBR083W	YDR210W
YBR083W	YDR309C
YBR083W	YDR316WA
YBR083W	YDR316WB
YBR083W	YDR317W
YBR083W	YDR461W
YBR083W	YDR463W
YBR083W	YDR522C
YBR083W	YEL040W
YBR083W	YER118C
YBR083W	YER120W
YBR083W	YER137CA
YBR083W	YER189W
YBR083W	YER190W
YBR083W	YFL039C
YBR083W	YGL032C
YBR083W	YGL062W
YBR083W	YGL192W
YBR083W	YGL194C
YBR083W	YGR014W
YBR083W	YGR039W
YBR083W	YGR221C
YBR083W	YHR005C
YBR083W	YHR084W
YBR083W	YHR141C
YBR083W	YHR142W
YBR083W	YIL119C
YBR083W	YIL123W
YBR083W	YJL186W
YBR083W	YJL187C
YBR083W	YKL095W
YBR083W	YKL096WA
YBR083W	YKL097C
YBR083W	YKL104C
YBR083W	YKR041W
YBR083W	YKR061W
YBR083W	YKR091W
YBR083W	YLL015W
YBR083W	YLL065W
YBR083W	YLR084C
YBR083W	YLR360W
YBR083W	YLR403W
YBR083W	YLR463C
YBR083W	YLR465C
YBR083W	YLR467W
YBR083W	YMR065W
YBR083W	YMR135C
YBR083W	YMR136W
YBR083W	YMR164C
YBR083W	YMR232W
YBR083W	YNL053W
YBR083W	YNL145W
YBR083W	YNL279W
YBR083W	YNL280C
YBR083W	YNL282W
YBR083W	YNL283C
YBR083W	YNL289W
YBR083W	YNL337W
YBR083W	YNR044W
YBR083W	YOL105C
YBR083W	YOR077W
YBR083W	YOR129C
YBR083W	YOR315W
YBR083W	YPL163C
YBR083W	YPL178W
YBR083W	YPR158WA
YBR083W	YPR158WB
YBR083W	YPR198W
YBR112C	STA1
YBR112C	YAL063C
YBR112C	YAR050W
YBR112C	YCR005C
YBR112C	YDR172W
YBR112C	YER065C
YBR112C	YHR051W
YBR112C	YHR211W
YBR112C	YIL162W
YBR112C	YJR048W
YBR112C	YJR094C
YBR112C	YLR256W
YBR112C	YML058WA
YBR182C	YAL022C
YBR182C	YBL001C
YBR182C	YBL037W
YBR182C	YBL087C
YBR182C	YBL111C
YBR182C	YBR057C
YBR182C	YBR182CA
YBR182C	YBR183W
YBR182C	YBR190W
YBR182C	YBR191W
YBR182C	YCR073C
YBR182C	YCR073WA
YBR182C	YDL060W
YBR182C	YDL061C
YBR182C	YDR350C
YBR182C	YDR351W
YBR182C	YDR366C
YBR182C	YDR368W
YBR182C	YDR418W
YBR182C	YDR420W
YBR182C	YDR543C
YBR182C	YDR544C
YBR182C	YDR545W
YBR182C	YEL001C
YBR182C	YEL040W
YBR182C	YEL054C
YBR182C	YER001W
YBR182C	YER010C
YBR182C	YER011W
YBR182C	YER074W
YBR182C	YER188CA
YBR182C	YER189W
YBR182C	YGL115W
YBR182C	YGL259W
YBR182C	YGL261C
YBR182C	YGR282C
YBR182C	YGR283C
YBR182C	YHL027W
YBR182C	YHL034C
YBR182C	YHR030C
YBR182C	YHR080C
YBR182C	YHR081W
YBR182C	YHR091C
YBR182C	YHR193C
YBR182C	YHR194W
YBR182C	YIL002WA
YBR182C	YIL133C
YBR182C	YIL174W
YBR182C	YIL175W
YBR182C	YIR013C
YBR182C	YIR014W
YBR182C	YIR019C
YBR182C	YIR020C
YBR182C	YIR020WB
YBR182C	YIR021W
YBR182C	YJR044C
YBR182C	YKL096W
YBR182C	YKL163W
YBR182C	YKL164C
YBR182C	YKL185W
YBR182C	YKL186C
YBR182C	YKR102W
YBR182C	YKR105C
YBR182C	YKR106W
YBR182C	YLR162WA
YBR182C	YLR300W
YBR182C	YLR389C
YBR182C	YLR390W
YBR182C	YLR390WA
YBR182C	YLR392C
YBR182C	YLR393W
YBR182C	YLR394W
YBR182C	YLR463C
YBR182C	YLR465C
YBR182C	YLR467W
YBR182C	YML111W
YBR182C	YML132W
YBR182C	YML133C
YBR182C	YMR013WA
YBR182C	YMR014W
YBR182C	YMR165C
YBR182C	YNL113W
YBR182C	YNL115C
YBR182C	YNL236W
YBR182C	YNL288W
YBR182C	YNL336W
YBR182C	YNL337W
YBR182C	YNL338W
YBR182C	YNL339C
YBR182C	YOL121C
YBR182C	YOR138C
YBR182C	YOR140W
YBR182C	YOR178C
YBR182C	YOR236W
YBR182C	YOR267C
YBR182C	YOR268C
YBR182C	YOR269W
YBR182C	YPL018W
YBR182C	YPL019C
YBR182C	YPL059W
YBR182C	YPL060CA
YBR182C	YPL175W
YBR182C	YPL176C
YBR182C	YPL198W
YBR182C	YPL249CA
YBR182C	YPL251W
YBR182C	YPL253C
YBR182C	YPR124W
YBR182C	YPR198W
YBR240C	YBL001C
YBR240C	YBL107C
YBR240C	YBR092C
YBR240C	YBR093C
YBR240C	YBR094W
YBR240C	YCR018CA
YBR240C	YCR019W
YBR240C	YCR020CA
YBR240C	YDL080C
YBR240C	YDR048C
YBR240C	YDR179C
YBR240C	YDR179WA
YBR240C	YDR437W
YBR240C	YDR438W
YBR240C	YDR439W
YBR240C	YDR473C
YBR240C	YDR512C
YBR240C	YEL050C
YBR240C	YER060WA
YBR240C	YFL059W
YBR240C	YFL060C
YBR240C	YGL001C
YBR240C	YGL121C
YBR240C	YGR071C
YBR240C	YGR072W
YBR240C	YGR277C
YBR240C	YGR278W
YBR240C	YGR283C
YBR240C	YHL039W
YBR240C	YHL040C
YBR240C	YHL047C
YBR240C	YHR179W
YBR240C	YJL088W
YBR240C	YJR011C
YBR240C	YKR093W
YBR240C	YLR004C
YBR240C	YLR005W
YBR240C	YLR235C
YBR240C	YLR236C
YBR240C	YLR237W
YBR240C	YLR334C
YBR240C	YMR017W
YBR240C	YMR050C
YBR240C	YMR051C
YBR240C	YNL333W
YBR240C	YNL334C
YBR240C	YOL055C
YBR240C	YOR143C
YBR240C	YPL213W
YBR240C	YPL214C
YBR240C	YPL258C
YBR240C	YPR121W
YBR297W	YAL022C
YBR297W	YAL062W
YBR297W	YBR204C
YBR297W	YBR205W
YBR297W	YBR206W
YBR297W	YBR230C
YBR297W	YBR298C
YBR297W	YBR299W
YBR297W	YCR105W
YBR297W	YCR107W
YBR297W	YDL173W
YBR297W	YDL174C
YBR297W	YDR052C
YBR297W	YDR276C
YBR297W	YER018C
YBR297W	YER019W
YBR297W	YER134C
YBR297W	YER189W
YBR297W	YER190W
YBR297W	YFL066C
YBR297W	YFR017C
YBR297W	YGL227W
YBR297W	YHL028W
YBR297W	YHL029C
YBR297W	YHL050C
YBR297W	YHR041C
YBR297W	YHR042W
YBR297W	YIL100W
YBR297W	YIL101C
YBR297W	YJL067W
YBR297W	YJL068C
YBR297W	YJR044C
YBR297W	YLR099C
YBR297W	YLR100W
YBR297W	YLR397C
YBR297W	YLR439W
YBR297W	YMR135WA
YBR297W	YNL241C
YBR297W	YPL251W
YBR297W	YPL253C
YBR297W	YPR204W
YCL066W	STA1
YCL066W	STA2
YCL066W	STA3
YCL066W	YGL089C
YCL066W	YIL099W
YCL066W	YJR004C
YCL066W	YKL178C
YCL066W	YLR113W
YCL066W	YPL187W
YCL067C	YCL066W
YCL067C	YDR007W
YCL067C	YDR103W
YCL067C	YFL026W
YCL067C	YGL089C
YCL067C	YGR044C
YCL067C	YHR084W
YCL067C	YIL015W
YCL067C	YKL209C
YCL067C	YLR452C
YCL067C	YOR212W
YCL067C	YPL187W
YCR018C	YBR167C
YCR018C	YBR168W
YCR018C	YDR245W
YCR018C	YFR017C
YCR018C	YLL032C
YCR018C	YPL251W
YCR018C	YPL253C
YCR040W	YBL018C
YCR040W	YBR281C
YCR040W	YBR282W
YCR040W	YCR083W
YCR040W	YGL089C
YCR040W	YGL169W
YCR040W	YGL170C
YCR040W	YKL178C
YCR040W	YNL105W
YCR040W	YPL187W
YCR065W	YAL040C
YCR065W	YAR009C
YCR065W	YAR019C
YCR065W	YAR042W
YCR065W	YAR064W
YCR065W	YBL023C
YCR065W	YBL032W
YCR065W	YBL033C
YCR065W	YBL071C
YCR065W	YBL092W
YCR065W	YBL093C
YCR065W	YBR007C
YCR065W	YBR035C
YCR065W	YBR107C
YCR065W	YBR108W
YCR065W	YBR231C
YCR065W	YCL044C
YCR065W	YCL051W
YCR065W	YCL052C
YCR065W	YCL057W
YCR065W	YCL058C
YCR065W	YCR018CA
YCR065W	YCR019W
YCR065W	YCR027C
YCR065W	YDL012C
YCR065W	YDL025C
YCR065W	YDL031W
YCR065W	YDL088C
YCR065W	YDL107W
YCR065W	YDL110C
YCR065W	YDL130W
YCR065W	YDL141W
YCR065W	YDL142C
YCR065W	YDL159W
YCR065W	YDL160C
YCR065W	YDL168W
YCR065W	YDL169C
YCR065W	YDL175C
YCR065W	YDL180W
YCR065W	YDL185W
YCR065W	YDL215C
YCR065W	YDL223C
YCR065W	YDL244W
YCR065W	YDL245C
YCR065W	YDL247W
YCR065W	YDR026C
YCR065W	YDR038C
YCR065W	YDR039C
YCR065W	YDR070C
YCR065W	YDR083W
YCR065W	YDR088C
YCR065W	YDR089W
YCR065W	YDR113C
YCR065W	YDR132C
YCR065W	YDR143C
YCR065W	YDR161W
YCR065W	YDR246W
YCR065W	YDR267C
YCR065W	YDR268W
YCR065W	YDR277C
YCR065W	YDR286C
YCR065W	YDR287W
YCR065W	YDR356W
YCR065W	YDR411C
YCR065W	YDR412W
YCR065W	YDR523C
YCR065W	YDR528W
YCR065W	YEL058W
YCR065W	YEL061C
YCR065W	YER023W
YCR065W	YER107C
YCR065W	YGL033W
YCR065W	YGL034C
YCR065W	YGL123W
YCR065W	YGL124C
YCR065W	YGL147C
YCR065W	YGL156W
YCR065W	YGL158W
YCR065W	YGL160W
YCR065W	YGL161C
YCR065W	YGL194C
YCR065W	YGL209W
YCR065W	YGL210W
YCR065W	YGL214W
YCR065W	YGL223C
YCR065W	YGL225W
YCR065W	YGR075C
YCR065W	YGR098C
YCR065W	YGR148C
YCR065W	YGR149W
YCR065W	YGR157W
YCR065W	YGR165W
YCR065W	YGR166W
YCR065W	YGR250C
YCR065W	YGR251W
YCR065W	YGR287C
YCR065W	YGR288W
YCR065W	YHL010C
YCR065W	YHL024W
YCR065W	YHL039W
YCR065W	YHL040C
YCR065W	YHL045W
YCR065W	YHL046C
YCR065W	YHL048W
YCR065W	YHL049C
YCR065W	YHL050C
YCR065W	YHR062C
YCR065W	YHR107C
YCR065W	YHR108W
YCR065W	YHR109W
YCR065W	YHR114W
YCR065W	YHR132C
YCR065W	YHR138C
YCR065W	YHR139CA
YCR065W	YHR140W
YCR065W	YHR149C
YCR065W	YHR150W
YCR065W	YIL089W
YCR065W	YIL090W
YCR065W	YIL091C
YCR065W	YIL095W
YCR065W	YIL096C
YCR065W	YIL111W
YCR065W	YIL118W
YCR065W	YIL119C
YCR065W	YIL123W
YCR065W	YIL144W
YCR065W	YIL145C
YCR065W	YIL164C
YCR065W	YIL177C
YCR065W	YIR029W
YCR065W	YIR040C
YCR065W	YIR041W
YCR065W	YJL106W
YCR065W	YJL107C
YCR065W	YJL155C
YCR065W	YJL198W
YCR065W	YJL199C
YCR065W	YJR156C
YCR065W	YJR157W
YCR065W	YKL069W
YCR065W	YKL148C
YCR065W	YKL162CA
YCR065W	YKR096W
YCR065W	YLL065W
YCR065W	YLL066C
YCR065W	YLL067C
YCR065W	YLR004C
YCR065W	YLR005W
YCR065W	YLR035CA
YCR065W	YLR037C
YCR065W	YLR089C
YCR065W	YLR090W
YCR065W	YLR160C
YCR065W	YLR161W
YCR065W	YLR192C
YCR065W	YLR205C
YCR065W	YLR206W
YCR065W	YLR228C
YCR065W	YLR272C
YCR065W	YLR460C
YCR065W	YLR461W
YCR065W	YML067C
YCR065W	YML132W
YCR065W	YML133C
YCR065W	YMR165C
YCR065W	YMR171C
YCR065W	YMR172W
YCR065W	YMR198W
YCR065W	YMR201C
YCR065W	YMR202W
YCR065W	YMR231W
YCR065W	YMR234W
YCR065W	YMR247C
YCR065W	YMR250W
YCR065W	YMR308C
YCR065W	YMR324C
YCR065W	YMR325W
YCR065W	YNL012W
YCR065W	YNL013C
YCR065W	YNL040W
YCR065W	YNL041C
YCR065W	YNL078W
YCR065W	YNL079C
YCR065W	YNL093W
YCR065W	YNL107W
YCR065W	YNL108C
YCR065W	YNL112W
YCR065W	YNL128W
YCR065W	YNL134C
YCR065W	YNL271C
YCR065W	YNL284C
YCR065W	YNL293W
YCR065W	YNL294C
YCR065W	YNL311C
YCR065W	YNL337W
YCR065W	YNL338W
YCR065W	YNL339C
YCR065W	YNR016C
YCR065W	YNR017W
YCR065W	YNR054C
YCR065W	YNR059W
YCR065W	YNR071C
YCR065W	YNR072W
YCR065W	YNR076W
YCR065W	YOL014W
YCR065W	YOL059W
YCR065W	YOL060C
YCR065W	YOL119C
YCR065W	YOL136C
YCR065W	YOL151W
YCR065W	YOL164W
YCR065W	YOL165C
YCR065W	YOR008C
YCR065W	YOR019W
YCR065W	YOR058C
YCR065W	YOR066W
YCR065W	YOR067C
YCR065W	YOR070C
YCR065W	YOR071C
YCR065W	YOR072W
YCR065W	YOR076C
YCR065W	YOR077W
YCR065W	YOR134W
YCR065W	YOR144C
YCR065W	YOR226C
YCR065W	YOR227W
YCR065W	YOR254C
YCR065W	YOR255W
YCR065W	YOR307C
YCR065W	YOR354C
YCR065W	YOR355W
YCR065W	YPL028W
YCR065W	YPL051W
YCR065W	YPL056C
YCR065W	YPL156C
YCR065W	YPL160W
YCR065W	YPL161C
YCR065W	YPL170W
YCR065W	YPL171C
YCR065W	YPL216W
YCR065W	YPL217C
YCR065W	YPL276W
YCR065W	YPL277C
YCR065W	YPL280W
YCR065W	YPL281C
YCR065W	YPL282C
YCR065W	YPL283C
YCR065W	YPR002CA
YCR065W	YPR010C
YCR065W	YPR013C
YCR065W	YPR036W
YCR065W	YPR045C
YCR065W	YPR046W
YCR065W	YPR049C
YCR065W	YPR074C
YCR065W	YPR084W
YCR065W	YPR109W
YCR096C	YCR039C
YCR096C	YCR040W
YCR096C	YFL026W
YCR096C	YKL178C
YCR096C	YKL209C
YCR097W	STA1
YCR097W	STA2
YCR097W	STA3
YCR097W	YCL066W
YCR097W	YCR039C
YCR097W	YCR040W
YCR097W	YDR103W
YCR097W	YGR044C
YCR097W	YKL178C
YCR106W	YBR015C
YCR106W	YBR016W
YCR106W	YBR167C
YCR106W	YBR168W
YCR106W	YCR105W
YCR106W	YCR107W
YCR106W	YDR020C
YCR106W	YDR021W
YCR106W	YDR084C
YCR106W	YDR210WD
YCR106W	YDR372C
YCR106W	YDR373W
YCR106W	YEL004W
YCR106W	YEL005C
YCR106W	YER044C
YCR106W	YER049W
YCR106W	YER133W
YCR106W	YER138C
YCR106W	YFL007W
YCR106W	YFL023W
YCR106W	YFL024C
YCR106W	YGL157W
YCR106W	YGR100W
YCR106W	YGR175C
YCR106W	YGR176W
YCR106W	YJL124C
YCR106W	YKL039W
YCR106W	YKL040C
YCR106W	YKL072W
YCR106W	YKL077W
YCR106W	YKL177W
YCR106W	YKL179C
YCR106W	YMR103C
YCR106W	YMR125W
YCR106W	YNL232W
YCR106W	YNL241C
YCR106W	YOL125W
YCR106W	YOL126C
YCR106W	YOL166C
YCR106W	YOR316C
YCR106W	YPL188W
YCR106W	YPR126C
YCR106W	YPR127W
YCR106W	YPR158WA
YCR106W	YPR158WB
YDL020C	YBL020W
YDL020C	YBL022C
YDL020C	YBL023C
YDL020C	YBL087C
YDL020C	YBR049C
YDL020C	YBR051W
YDL020C	YBR137W
YDL020C	YBR283C
YDL020C	YBR284W
YDL020C	YCL002C
YDL020C	YCL006C
YDL020C	YCL007C
YDL020C	YCL008C
YDL020C	YCL009C
YDL020C	YCL010C
YDL020C	YCR002C
YDL020C	YCR004C
YDL020C	YCR005C
YDL020C	YCR006C
YDL020C	YCR008W
YDL020C	YCR012W
YDL020C	YCR061W
YDL020C	YCR062W
YDL020C	YCR082W
YDL020C	YCR092C
YDL020C	YCR093W
YDL020C	YDL007W
YDL020C	YDL095W
YDL020C	YDL097C
YDL020C	YDL114W
YDL020C	YDL115C
YDL020C	YDL140C
YDL020C	YDL143W
YDL020C	YDL144C
YDL020C	YDL182W
YDL020C	YDR066C
YDL020C	YDR127W
YDL020C	YDR151C
YDL020C	YDR152W
YDL020C	YDR270W
YDL020C	YDR333C
YDL020C	YDR334W
YDL020C	YDR394W
YDL020C	YDR426C
YDL020C	YDR427W
YDL020C	YEL022W
YDL020C	YEL023C
YDL020C	YEL037C
YDL020C	YEL070W
YDL020C	YER012W
YDL020C	YER021W
YDL020C	YER094C
YDL020C	YER095W
YDL020C	YER142C
YDL020C	YER143W
YDL020C	YER163C
YDL020C	YER177W
YDL020C	YFL023W
YDL020C	YFL024C
YDL020C	YFL056C
YDL020C	YFL057C
YDL020C	YFR003C
YDL020C	YFR004W
YDL020C	YFR010W
YDL020C	YFR050C
YDL020C	YGL001C
YDL020C	YGL010W
YDL020C	YGL011C
YDL020C	YGL012W
YDL020C	YGL013C
YDL020C	YGL047W
YDL020C	YGL048C
YDL020C	YGL122C
YDL020C	YGL172W
YDL020C	YGL173C
YDL020C	YGL180W
YDL020C	YGL195W
YDL020C	YGR047C
YDL020C	YGR048W
YDL020C	YGR135W
YDL020C	YGR142W
YDL020C	YGR209C
YDL020C	YGR223C
YDL020C	YGR224W
YDL020C	YGR253C
YDL020C	YIL075C
YDL020C	YJL001W
YDL020C	YJL002C
YDL020C	YJL037W
YDL020C	YJL038C
YDL020C	YJL094C
YDL020C	YJR006W
YDL020C	YKL009W
YDL020C	YKL010C
YDL020C	YKL015W
YDL020C	YKL016C
YDL020C	YKL026C
YDL020C	YKL054C
