arsR	arsC	-
arsR	arsB	-
ascG	ascB	-
ascG	ascF	-
ascG	ascG	-
ascG	htpG	-
ascG	prpR	-
asnC	asnC	-
asnC	asnA	+
asnC	mnmG	-
asnC	mioC	-
atoC	atoD	+
atoC	atoA	+
atoC	atoE	+
atoC	atoB	+
baeR	mdtC	+
baeR	mdtB	+
baeR	mdtA	+
baeR	spy	+
baeR	mdtD	+
baeR	baeR	+
baeR	baeS	+
baeR	acrD	+
baeR	ycaC	+
betI	betT	-
betI	betB	-
betI	betA	-
betI	betI	-
bglJ	bglG	+
bglJ	bglF	+
bglJ	bglB	+
birA	bioD	-
birA	bioC	-
birA	bioB	-
birA	bioA	-
birA	bioF	-
bolA	ampC	+-
bolA	dacC	+-
cadC	cadB	+
cadC	cadA	+
cadC	cadC	+
caiF	caiA	+
caiF	caiT	+
caiF	fixA	+
caiF	fixC	+
caiF	fixX	+
caiF	caiE	+
caiF	caiB	+
caiF	caiC	+
caiF	caiD	+
caiF	fixB	+
cbl	ssuB	+
cbl	tauD	+
cbl	tauA	+
cbl	tauB	+
cbl	ssuE	+
cbl	ssuC	+
cbl	ssuD	+
cbl	ssuA	+
cbl	tauC	+
cdaR	garL	+
cdaR	garK	+
cdaR	garR	+
cdaR	cdaR	+
cdaR	gudP	+
cdaR	garP	+
cdaR	rnpB	+
cdaR	gudD	+
cdaR	gudX	+
cdaR	garD	+
chbR	chbB	+-
chbR	chbC	+-
chbR	chbG	+-
chbR	chbR	+-
chbR	chbF	+-
chbR	chbA	+-
cpxR	yjeP	-
cpxR	cpxP	+
cpxR	cpxR	+
cpxR	aroG	+
cpxR	cheA	-
cpxR	cheW	-
cpxR	cpxA	+
cpxR	lpxD	+
cpxR	hha	+
cpxR	hlpA	+
cpxR	degP	+
cpxR	lpxA	+
cpxR	motA	-
cpxR	motB	-
cpxR	ompC	+
cpxR	ompF	-
cpxR	ppiA	+
cpxR	psd	-
cpxR	rpoH	+
cpxR	smpA	-
cpxR	tsr	-
cpxR	ung	-
cpxR	dsbC	+
cpxR	yccA	+
cpxR	fabZ	+
cpxR	dsbA	+
cpxR	csgA	-
cpxR	baeS	+
cpxR	baeR	+
cpxR	ydeH	+
cpxR	bacA	+
cpxR	yidQ	+
cpxR	yebE	+
cpxR	rdoA	+
cpxR	rpoE	-
cpxR	mdtD	+
cpxR	rseA	-
cpxR	tomB	+
cpxR	ppiD	+
cpxR	csgG	-
cpxR	csgF	-
cpxR	csgE	-
cpxR	csgD	-
cpxR	csgB	-
cpxR	csgC	-
cpxR	ycfS	+
cpxR	spy	+
cpxR	ftnB	+
cpxR	mdtA	+
cpxR	mdtB	+
cpxR	mdtC	+
cpxR	rseC	-
cpxR	rseB	-
cpxR	yqjA	+
cpxR	mzrA	+
cpxR	acrD	+
creB	creD	+
crp	murP	+
crp	hyfC	+
crp	hyfD	+
crp	hyfE	+
crp	hyfF	+
crp	hyfG	+
crp	hyfH	+
crp	hyfI	+
crp	hyfJ	+
crp	hyfR	+
crp	focB	+
crp	csiE	+
crp	csiD	+
crp	glcC	+
crp	aer	+
crp	tdcG	+
crp	tdcF	+
crp	tdcE	+
crp	kbaZ	+
crp	agaV	+
crp	yhcH	+
crp	nanK	+
crp	nanE	+
crp	hofP	+
crp	hofO	+
crp	hofN	+
crp	hofM	+
crp	gntX	+
crp	nfuA	+
crp	dcuR	+
crp	ulaA	+
crp	ulaD	+
crp	ulaE	+
crp	ulaF	+
crp	idnR	+
crp	idnO	+
crp	idnD	+
crp	nanM	+
crp	nanC	+
crp	uxaC	+
crp	srlA	+
crp	mhpA	+
crp	mhpB	+
crp	mhpC	+
crp	mhpD	+
crp	mhpF	+
crp	azuC	-
crp	ykgR	+
crp	ulaB	+
crp	ulaC	+
crp	idnT	+
crp	gntP	+
crp	caiE	+
crp	gntK	+
crp	gntU	+
crp	uxaA	+
crp	exuT	+
crp	dctA	+
crp	hpt	+
crp	uxuB	+
crp	uxuR	+
crp	xylF	+
crp	xylR	+
crp	metY	-
crp	spf	-
crp	gadA	-
crp	cyaR	+
crp	nanT	+
crp	caiF	+
crp	prpR	+
crp	prpB	+
crp	prpC	+
crp	prpD	+
crp	prpE	+
crp	mhpE	+
crp	fiu	+
crp	csgG	+
crp	csgF	+
crp	csgE	+
crp	csgD	+
crp	hlyE	+
crp	feaR	+
crp	maoC	+
crp	paaA	+
crp	paaB	+
crp	paaC	+
crp	paaD	+
crp	paaE	+
crp	paaF	+
crp	paaG	+
crp	paaH	+
crp	paaI	+
crp	paaJ	+
crp	paaK	+
crp	gadC	-
crp	lsrK	+
crp	lsrR	+
crp	lsrA	+
crp	lsrC	+
crp	lsrD	+
crp	lsrB	+
crp	lsrF	+
crp	lsrG	+
crp	tam	+
crp	ynfK	+
crp	dgsA	+-
crp	uidC	+
crp	gatZ	+
crp	yeiT	+
crp	murQ	+
crp	rbsK	+
crp	rbsR	+
crp	relA	+
crp	rhaR	+
crp	modB	+
crp	dcuB	+
crp	zraS	+
crp	aceA	-
crp	aceB	-
crp	aceE	+
crp	aceF	+
crp	aceK	-
crp	agp	+
crp	aldA	+
crp	ansB	+
crp	araA	+
crp	araB	+
crp	araC	+
crp	araD	+
crp	araE	+
crp	araF	+
crp	araG	+
crp	araH	+
crp	araJ	+-
crp	argG	+
crp	aroA	-
crp	ascB	+
crp	ascF	+
crp	aspA	+
crp	bglB	+
crp	bglF	+
crp	bglG	+
crp	cdd	+-
crp	chbB	+
crp	chbC	+
crp	chbA	+
crp	chbR	+
crp	chbF	+
crp	modC	+
crp	cirA	+
crp	cpdB	+
crp	crp	+-
crp	crr	+-
crp	cstA	+
crp	cyaA	-
crp	cyoA	+
crp	cyoB	+
crp	cyoC	+
crp	cyoD	+
crp	cyoE	+
crp	cysG	-
crp	cytR	+-
crp	deoA	+-
crp	deoB	+-
crp	gatC	+
crp	gatD	+
crp	gatY	+
crp	modA	+
crp	mpl	+
crp	hupB	+
crp	zraR	+
crp	ilvB	+
crp	ilvN	+
crp	infB	-
crp	rpoS	?
crp	lacA	+-
crp	lacY	+-
crp	lacZ	+-
crp	lamB	+
crp	lpd	+-
crp	malE	+
crp	malF	+
crp	malG	+
crp	malI	+-
crp	malK	+
crp	malM	+
crp	malT	+
crp	malX	+-
crp	malY	+-
crp	manX	+
crp	manY	+
crp	manZ	+
crp	chpR	+
crp	mdh	+
crp	melA	+
crp	melB	+
crp	metK	-
crp	mglA	+
crp	mglB	+
crp	mglC	+
crp	mtlA	+
crp	mtlD	+
crp	nagA	+-
crp	nagB	+-
crp	nagD	+-
crp	nagE	+-
crp	nagC	+-
crp	nanA	+
crp	nirB	-
crp	nirC	-
crp	nirD	-
crp	nrdA	+
crp	nrdB	+
crp	nupG	+-
crp	nusA	-
crp	ompA	+
crp	ompF	+
crp	ompR	+-
crp	oxyR	+
crp	pflB	+
crp	pgk	+
crp	pncB	-
crp	pnp	-
crp	ppiA	+-
crp	ptsG	+
crp	ptsH	+-
crp	ptsI	+-
crp	putP	-
crp	rbsA	+
crp	rbsB	+
crp	rbsC	+
crp	rbsD	+
crp	caiB	+
crp	caiA	+
crp	caiT	+
crp	fixA	+
crp	fixB	+
crp	fixC	+
crp	fixX	+
crp	marB	+
crp	proP	+-
crp	uidB	+
crp	galM	+-
crp	yfiD	+
crp	hofC	+
crp	rhaD	+
crp	rhaA	+
crp	rhaB	+
crp	sbmC	+
crp	actP	+
crp	yjcH	+
crp	mtlR	+
crp	nupC	+
crp	hofB	+
crp	ppdD	+
crp	treB	?
crp	galP	+
crp	idnK	+
crp	chbG	+
crp	mdtE	-
crp	mdtF	-
crp	gadX	-
crp	xylG	+
crp	xylH	+
crp	yiaJ	-
crp	yiaK	?
crp	yiaL	?
crp	yiaM	?
crp	yiaN	?
crp	yiaO	?
crp	lyxK	?
crp	sgbH	?
crp	sgbU	?
crp	sgbE	?
crp	aldB	+
crp	acnB	+
crp	gntT	+
crp	lhgO	+
crp	gatA	+
crp	gatB	+
crp	glpD	+
crp	glpE	+
crp	glpF	+
crp	glpG	+
crp	glpK	+
crp	glpQ	+
crp	glpR	+
crp	glpT	+
crp	gltA	+
crp	gltB	-
crp	gltD	-
crp	grpE	+
crp	guaA	+
crp	guaB	+
crp	gyrA	+
crp	hupA	+
crp	sucB	+
crp	sucC	+
crp	sucD	+
crp	tdcA	+
crp	tdcB	+
crp	tdcC	+
crp	tnaA	+
crp	tnaB	+
crp	trg	+
crp	trxA	-
crp	tsx	+-
crp	udp	+-
crp	ugpA	+
crp	ugpB	+
crp	ugpC	+
crp	ugpE	+
crp	ugpQ	+
crp	uhpT	+
crp	uidA	+
crp	uxaB	+
crp	uxuA	+
crp	xseA	-
crp	xylA	+
crp	xylB	+
crp	pdhR	+
crp	entH	+
crp	ubiG	+
crp	hyfA	+
crp	tdcD	+
crp	truB	-
crp	rbfA	-
crp	rimP	-
crp	yhfA	+-
crp	psiE	-
crp	dcuA	+
crp	melR	+
crp	chpA	+
crp	focA	+
crp	ivbL	+
crp	tnaC	+
crp	hyfB	+
crp	yeiA	+
crp	dusB	+-
crp	rhaT	+
crp	malS	+
crp	acnA	+
crp	gabD	+
crp	gabP	+
crp	glgS	+
crp	osmY	-
crp	treC	?
crp	dadA	+-
crp	dadX	+-
crp	marA	+
crp	marR	+
crp	acs	+
crp	gadB	-
crp	gltF	-
crp	glpX	+
crp	fadD	+
crp	ychH	+
crp	gadE	-
crp	caiD	+
crp	caiC	+
crp	entC	+
crp	entD	+
crp	entE	+
crp	envZ	+-
crp	fadL	-
crp	fbaA	+
crp	fecA	+
crp	fecB	+
crp	fecC	+
crp	fecD	+
crp	fecE	+
crp	fepA	+
crp	fis	+-
crp	flhC	+
crp	flhD	+
crp	fucA	+
crp	fucI	+
crp	fucK	+
crp	fucO	+
crp	fucP	+
crp	fucR	+
crp	fucU	+
crp	fumA	+
crp	fumB	+
crp	fur	+
crp	gabT	+
crp	galE	+-
crp	galK	+-
crp	galS	+
crp	galT	+-
crp	gapA	+
crp	epd	+
crp	gcd	-
crp	gdhA	-
crp	glgA	+
crp	glgC	+
crp	glgP	+
crp	glnA	+-
crp	glnG	+-
crp	glnL	+-
crp	glpA	+
crp	glpB	+
crp	glpC	+
crp	rhaS	+
crp	rpoH	+-
crp	rpsO	-
crp	sdhA	+
crp	sdhB	+
crp	sdhC	+
crp	sdhD	+
crp	serA	+
crp	serC	-
crp	sfsA	+
crp	sodA	+
crp	sodB	-
crp	sohB	-
crp	speC	-
crp	srlE	+
crp	srlB	+
crp	srlD	+
crp	gutM	+
crp	gutQ	+
crp	srlR	+
crp	sucA	+
crp	deoC	+-
crp	deoD	+-
crp	dksA	+
crp	dsdA	+
crp	dsdX	+
crp	entA	+
crp	entB	+
csgD	csgF	+
csgD	csgG	+
csgD	csgD	+
csgD	csgB	+
csgD	csgC	+
csgD	csgE	+
csgD	csgA	+
csgD	adrA	+
csgD	iraP	+
csgD	pepD	-
csiR	csiD	-
csiR	lhgO	-
csiR	gabP	-
csiR	gabD	-
csiR	gabT	-
cspA	gyrA	+
cspA	hns	+
cueR	moaA	-
cueR	moaB	-
cueR	moaD	-
cueR	moaE	-
cueR	moaC	-
cueR	cueO	+
cueR	copA	+
cusR	cusA	+
cusR	cusS	+
cusR	cusR	+
cusR	cusC	+
cusR	cusF	+
cusR	cusB	+
cynR	cynS	+
cynR	cynT	+
cynR	cynX	+
cynR	cynR	-
cysB	tauA	+
cysB	tauB	+
cysB	tauC	+
cysB	ssuC	-
cysB	ssuD	-
cysB	ssuA	-
cysB	ssuE	-
cysB	hslJ	-
cysB	cbl	+
cysB	tauD	+
cysB	ssuB	-
cysB	cysP	+
cysB	cysU	+
cysB	cysW	+
cysB	cysN	+
cysB	cysM	+
cysB	cysK	+
cysB	cysJ	+
cysB	cysI	+
cysB	cysH	+
cysB	cysD	+
cysB	cysC	+
cysB	cysB	-
cysB	cysA	+
cytR	cdd	-
cytR	cytR	-
cytR	deoA	-
cytR	deoB	-
cytR	nupC	-
cytR	deoC	-
cytR	tsx	-
cytR	rpoH	-
cytR	ppiA	-
cytR	nupG	-
cytR	deoD	-
cytR	udp	-
dcuR	fumB	+
dcuR	frdD	+
dcuR	frdC	+
dcuR	frdB	+
dcuR	frdA	+
dcuR	dcuB	+
dcuR	dctA	+
deoR	deoA	-
deoR	tsx	-
deoR	nupG	-
deoR	deoD	-
deoR	deoC	-
deoR	deoB	-
dgsA	ptsI	-
dgsA	ynfK	-
dgsA	crr	-
dgsA	malT	-
dgsA	manX	-
dgsA	manY	-
dgsA	ptsG	-
dgsA	dgsA	-
dgsA	ptsH	-
dgsA	manZ	-
dhaR	dhaM	+
dhaR	dhaL	+
dhaR	dhaK	+
dhaR	dhaR	-
dicA	dicB	-
dicA	ydfD	-
dnaA	yjeV	-
dnaA	rpoH	-
dnaA	recF	-
dnaA	polA	+
dnaA	nrdB	+
dnaA	nrdA	+
dnaA	guaA	-
dnaA	guaB	-
dnaA	aldA	-
dnaA	dnaA	-
dnaA	dnaN	-
dsdC	dsdX	+
dsdC	dsdA	+
dsdC	dsdC	-
envR	acrA	-
envR	acrB	-
envY	ompF	+
envY	ompC	+
evgA	mdtF	+
evgA	emrY	+
evgA	ydeO	+
evgA	yneN	+
evgA	ydeP	+
evgA	yegR	+
evgA	emrK	+
evgA	frc	+
evgA	yfdX	+
evgA	mdtE	+
evgA	evgS	+
evgA	evgA	+
evgA	acrD	+
evgA	gadE	+
exuR	uxaA	-
exuR	exuT	-
exuR	exuR	-
exuR	uxuB	-
exuR	uxuR	-
exuR	uxaC	-
exuR	uxaB	-
exuR	uxuA	-
fabR	fabA	-
fabR	fabB	-
fadR	fadD	-
fadR	fadE	-
fadR	fadJ	-
fadR	fadI	-
fadR	fadL	-
fadR	iclR	+
fadR	fabA	+
fadR	fabB	+
fadR	fadA	-
fadR	uspA	-
fadR	fadB	-
feaR	feaB	+
fhlA	fdhF	+
fhlA	hycI	+
fhlA	hycA	+
fhlA	hycB	+
fhlA	hycC	+
fhlA	hycD	+
fhlA	hycE	+
fhlA	hycF	+
fhlA	hycG	+
fhlA	hycH	+
fhlA	hypA	+
fhlA	hypB	+
fhlA	hypC	+
fhlA	hypD	+
fhlA	hypE	+
fhlA	hyfA	+
fhlA	hyfB	+
fhlA	hypF	+
fhlA	hydN	+
fhlA	hyfC	+
fhlA	hyfD	+
fhlA	hyfE	+
fhlA	hyfF	+
fhlA	hyfG	+
fhlA	hyfH	+
fhlA	hyfI	+
fhlA	hyfJ	+
fhlA	hyfR	+
fhlA	focB	+
fhlA	fhlA	+
fis	glpB	+
fis	glpC	+
fis	glpQ	+
fis	glpT	+
fis	gltX	-
fis	guaA	-
fis	guaB	-
fis	gyrA	-
fis	gyrB	-
fis	hns	+
fis	hupA	+
fis	hupB	-
fis	hyaA	-
fis	hyaB	-
fis	hyaC	-
fis	hyaD	-
fis	hyaE	-
fis	hyaF	-
fis	infB	+
fis	katE	-
fis	ksgA	+
fis	lpd	+
fis	malE	+
fis	malF	+
fis	malG	+
fis	chpR	+
fis	mazG	+
fis	mglA	-
fis	mglC	-
fis	mtlA	-
fis	mtlD	-
fis	nanA	-
fis	osmY	-
fis	dps	-
fis	msrA	-
fis	marA	+
fis	marR	+
fis	acs	-
fis	gadB	-
fis	sra	+
fis	marB	+
fis	proP	+
fis	nuoM	+
fis	nuoF	+
fis	nrfA	-
fis	yfiD	+
fis	actP	-
fis	yjcH	-
fis	nrfB	-
fis	nrfC	-
fis	nrfD	-
fis	nrfE	-
fis	nrfF	-
fis	nrfG	-
fis	mtlR	-
fis	nuoA	+
fis	nuoB	+
fis	nuoC	+
fis	nuoE	+
fis	nuoG	+
fis	nuoH	+
fis	nuoI	+
fis	nuoJ	+
fis	nuoK	+
fis	nuoL	+
fis	adhE	+
fis	osmE	-
fis	ansB	-
fis	apaG	+
fis	apaH	+
fis	bglB	-
fis	bglF	-
fis	bglG	-
fis	carA	+
fis	carB	+
fis	crp	-
fis	cysG	-
fis	deoA	+
fis	deoB	+
fis	deoC	+
fis	deoD	+
fis	dmsA	-
fis	dmsB	-
fis	dmsC	-
fis	fadA	+
fis	fadB	+
fis	fis	-
fis	fumB	-
fis	glnA	+
fis	glnG	+
fis	glnL	+
fis	glnQ	-
fis	glpA	+
fis	leuP	+
fis	leuQ	+
fis	leuT	+
fis	leuV	+
fis	leuW	+
fis	leuX	+
fis	lysT	+
fis	lysV	+
fis	lysW	+
fis	metT	+
fis	metU	+
fis	metY	+
fis	pheU	+
fis	pheV	+
fis	proK	+
fis	proL	+
fis	proM	+
fis	rnpB	+-
fis	rrfA	+
fis	rrfB	+
fis	rrfC	+
fis	rrfD	+
fis	rrfE	+
fis	rrfG	+
fis	rrfH	+
fis	rrlA	+
fis	rrlB	+
fis	rrlC	+
fis	rrlD	+
fis	rrlE	+
fis	rrlG	+
fis	rrlH	+
fis	rrsA	+
fis	narG	-
fis	narH	-
fis	narI	-
fis	narJ	-
fis	narK	-
fis	ndh	+-
fis	nirB	-
fis	nirC	-
fis	nirD	-
fis	nrdA	+
fis	nrdB	+
fis	nusA	+
fis	ogt	-
fis	pdxA	+
fis	pflB	-
fis	pnp	+
fis	ptsG	+-
fis	pyrD	-
fis	queA	+
fis	rpsO	+
fis	topA	+-
fis	tpr	+
fis	trg	+
fis	trmA	+
fis	tufB	+
fis	truB	+
fis	rbfA	+
fis	rimP	+
fis	chpA	+
fis	dusB	-
fis	rrsB	+
fis	rrsC	+
fis	rrsD	+
fis	rrsE	+
fis	rrsG	+
fis	rrsH	+
fis	rrfF	+
fis	serT	+
fis	serX	+
fis	thrT	+
fis	thrU	+
fis	thrV	+
fis	thrW	+
fis	tyrT	+
fis	tyrU	+
fis	tyrV	+
fis	valT	+
fis	valU	+
fis	valX	+
fis	valY	+
fis	gadA	-
fis	nanT	-
fis	hlyE	-
fis	gadC	-
fis	cspI	-
fis	flxA	+
fis	yoaG	-
fis	yeaR	-
fis	glcC	-
fis	ygjG	?
fis	yhcH	-
fis	nanK	-
fis	nanE	-
fis	nuoN	+
fis	gadX	-
fis	xylG	-
fis	xylH	-
fis	aldB	-
fis	acnB	-
fis	xylF	-
fis	xylR	-
fis	alaT	+
fis	alaU	+
fis	alaV	+
fis	alaW	+
fis	alaX	+
fis	argU	+
fis	argW	+
fis	argX	+
fis	aspV	+
fis	glnU	+
fis	glnV	+
fis	glnW	+
fis	glnX	+
fis	gltT	+
fis	gltU	+
fis	gltV	+
fis	gltW	+
fis	glyT	+
fis	glyU	+
fis	hisR	+
fis	ileT	+
fis	ileU	+
fis	ileV	+
flhC	yhjH	+
flhC	gltJ	+
flhC	gltK	+
flhC	gltL	+
flhC	flgA	+
flhC	flgB	+
flhC	flgC	+
flhC	flgD	+
flhC	flgE	+
flhC	flgF	+
flhC	flgG	+
flhC	flgH	+
flhC	flgI	+
flhC	flgJ	+
flhC	flgM	+
flhC	flhA	+
flhC	fliI	+
flhC	fliJ	+
flhC	fliK	+
flhC	gltI	+
flhC	flgN	+
flhC	ycgR	+
flhC	flhE	+
flhC	flhB	+
flhC	yecR	+
flhC	fliY	+
flhC	ygbK	+
flhD	flhA	+
flhD	fliI	+
flhD	fliJ	+
flhD	fliK	+
flhD	gltI	+
flhD	flgN	+
flhD	ycgR	+
flhD	flhE	+
flhD	flhB	+
flhD	yecR	+
flhD	fliY	+
flhD	ygbK	+
flhC	fliL	+
flhC	fliM	+
flhC	fliN	+
flhC	glpA	+
flhC	glpB	+
flhC	glpC	+
flhC	mdh	-
flhC	mglA	-
flhC	mglB	-
flhC	mglC	-
flhC	recC	+
flhC	fliD	+
flhC	ppdC	+
flhC	ygdB	+
flhC	ppdB	+
flhC	fliO	+
flhC	fliE	+
flhC	fliF	+
flhC	fliA	+
flhC	fliZ	+
flhC	fliS	+
flhC	fliT	+
flhC	hypF	+
flhC	hydN	+
flhC	fliG	+
flhC	fliH	+
flhC	nrfA	+
flhC	nrfB	+
flhC	nrfC	+
flhC	nrfD	+
flhC	nrfE	+
flhC	nrfF	+
flhC	nrfG	+
flhC	fliP	+
flhC	fliQ	+
flhC	fliR	+
flhC	ccmH	+
flhC	ccmG	+
flhC	ccmF	+
flhC	ccmE	+
flhC	ccmC	+
flhC	ccmB	+
flhC	ccmA	+
flhC	napC	+
flhC	napB	+
flhC	napH	+
flhC	napG	+
flhC	napA	+
flhC	napF	+
flhC	ppdA	+
flhC	napD	+
flhC	ccmD	+
flhD	glpA	+
flhD	glpB	+
flhD	glpC	+
flhD	mdh	-
flhD	mglA	-
flhD	mglB	-
flhD	mglC	-
flhD	recC	+
flhD	fliD	+
flhD	ppdC	+
flhD	ygdB	+
flhD	ppdB	+
flhD	fliO	+
flhD	fliE	+
flhD	fliF	+
flhD	fliA	+
flhD	fliZ	+
flhD	fliS	+
flhD	fliT	+
flhD	hypF	+
flhD	hydN	+
flhD	fliG	+
flhD	fliH	+
flhD	nrfA	+
flhD	nrfB	+
flhD	nrfC	+
flhD	nrfD	+
flhD	nrfE	+
flhD	nrfF	+
flhD	nrfG	+
flhD	fliP	+
flhD	fliQ	+
flhD	fliR	+
flhD	ccmH	+
flhD	ccmG	+
flhD	ccmF	+
flhD	ccmE	+
flhD	ccmC	+
flhD	ccmB	+
flhD	ccmA	+
flhD	napC	+
flhD	napB	+
flhD	napH	+
flhD	napG	+
flhD	napA	+
flhD	napF	+
flhD	ppdA	+
flhD	napD	+
flhD	ccmD	+
flhD	yhjH	+
flhD	gltJ	+
flhD	gltK	+
flhD	gltL	+
flhD	flgA	+
flhD	flgB	+
flhD	flgC	+
flhD	flgD	+
flhD	flgE	+
flhD	flgF	+
flhD	flgG	+
flhD	flgH	+
flhD	flgI	+
flhD	flgJ	+
flhD	flgM	+
flhD	fliL	+
flhD	fliM	+
flhD	fliN	+
fnr	aceE	+-
fnr	aceF	+-
fnr	ackA	+
fnr	adhE	+
fnr	aldA	-
fnr	ansB	+
fnr	arcA	+-
fnr	aspA	+
fnr	cadC	+
fnr	cheB	+
fnr	cheR	+
fnr	cheY	+
fnr	cheZ	+
fnr	moeA	-
fnr	moeB	-
fnr	cydA	+-
fnr	cydB	+-
fnr	cyoA	-
fnr	cyoB	-
fnr	cyoC	-
fnr	cyoD	-
fnr	cyoE	-
fnr	cysG	+
fnr	dmsA	+
fnr	gltF	-
fnr	nikR	+
fnr	pepT	+
fnr	caiA	+
fnr	caiT	+
fnr	fixA	+
fnr	fixB	+
fnr	fixC	+
fnr	fixX	+
fnr	moaA	+
fnr	moaB	+
fnr	moaD	+
fnr	moaE	+
fnr	ydeJ	+
fnr	moaC	+
fnr	nuoM	-
fnr	nuoF	-
fnr	nrfA	+
